Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
17-July-2017,515.00,516.25,511.00,515.05,514.205863607393244104,3138,163,1613578.00,2051,65.36,5.25,0.05
14-July-2017,520.00,521.30,508.00,510.00,513.165209679462815152,7893,409,4050413.00,3150,39.91,13.30,-10.00
13-July-2017,530.30,534.00,510.45,515.60,525.530245094966463987,31906,1751,16767568.00,7308,22.90,23.55,-14.70
12-July-2017,528.25,532.00,521.00,522.70,525.754329990884229717,2194,139,1153505.00,1130,51.50,11.00,-5.55
11-July-2017,529.35,530.30,525.15,528.25,528.850208457415128052,3358,185,1775879.00,1853,55.18,5.15,-1.10
10-July-2017,522.40,526.10,521.10,521.95,523.866666666666666666,2490,98,1304428.00,1846,74.14,5.00,-0.45
7-July-2017,527.60,533.00,515.75,518.85,522.040202825063382832,2761,157,1441353.00,1399,50.67,17.25,-8.75
6-July-2017,526.20,535.00,520.35,527.90,527.704630661667848819,9869,356,5207917.00,7224,73.20,14.65,1.70
5-July-2017,524.50,527.00,521.00,525.85,525.111526300661109514,3479,119,1826863.00,2769,79.59,6.00,1.35
4-July-2017,510.00,525.00,508.70,519.20,519.534819792302993280,3274,154,1700957.00,1828,55.83,16.30,9.20
3-July-2017,508.00,516.00,502.75,510.90,510.455037919826652221,2769,162,1413450.00,1321,47.71,13.25,2.90
30-June-2017,510.00,512.90,505.50,507.65,507.828928046989720998,1362,185,691663.00,978,71.81,7.40,-2.35
29-June-2017,506.60,522.05,505.15,509.75,512.387299371946964410,4299,269,2202753.00,1141,26.54,16.90,3.15
28-June-2017,508.00,513.40,505.10,510.00,509.487162387462487495,2999,358,1527952.00,1270,42.35,8.30,2.00
27-June-2017,513.60,513.60,505.00,508.35,508.371191135734072022,1805,131,917610.00,1228,68.03,8.60,-5.25
23-June-2017,520.00,520.00,507.00,513.60,510.974447949526813880,3170,168,1619789.00,1868,58.93,13.00,-6.40
22-June-2017,508.90,527.00,507.35,515.50,518.262304574406485234,1727,204,895039.00,568,32.89,19.65,6.60
21-June-2017,505.95,510.85,503.00,507.80,506.948881789137380191,939,83,476025.00,460,48.99,7.85,1.85
20-June-2017,509.00,511.30,505.30,507.20,508.364595545134818288,1706,162,867270.00,1044,61.20,6.00,-1.80
19-June-2017,513.25,513.25,502.00,509.35,505.872888888888888888,2250,182,1138214.00,1237,54.98,11.25,-3.90
16-June-2017,519.00,519.00,501.10,506.05,507.529177454690300736,5021,278,2548304.00,1709,34.04,17.90,-12.95
15-June-2017,519.45,521.90,504.10,505.90,512.437609005866497542,6307,336,3231944.00,2467,39.12,17.80,-13.55
14-June-2017,520.25,525.00,519.15,521.15,521.611111111111111111,3618,179,1887189.00,1729,47.79,5.85,0.90
13-June-2017,528.95,528.95,515.05,523.50,522.914943886591848789,5079,367,2655885.00,1818,35.79,13.90,-5.45
12-June-2017,524.25,528.85,520.20,525.40,524.418287937743190661,3084,206,1617306.00,1526,49.48,8.65,1.15
9-June-2017,526.10,526.60,520.75,522.20,523.499816513761467889,5450,287,2853074.00,1725,31.65,5.85,-3.90
8-June-2017,540.10,549.95,522.00,526.90,532.059504132231404958,35090,2036,18669968.00,7103,20.24,27.95,-13.20
7-June-2017,532.00,545.40,497.00,525.00,523.283363777638430709,73358,2623,38387021.00,12057,16.44,48.40,-7.00
6-June-2017,508.50,543.00,508.50,528.20,532.444190610081129367,34143,1766,18179242.00,5969,17.48,34.50,19.70
5-June-2017,505.15,511.00,504.00,508.15,507.530232558139534883,2365,157,1200309.00,974,41.18,7.00,3.00
2-June-2017,499.20,509.30,497.45,504.40,501.839365441246318989,10527,582,5282863.00,4258,40.45,11.85,5.20
1-June-2017,482.00,517.80,482.00,495.10,504.713437091600332660,8417,526,4248173.00,910,10.81,35.80,13.10
31-May-2017,500.45,504.50,476.50,481.70,488.664319839074679406,3977,239,1943418.00,1683,42.32,28.00,-18.75
30-May-2017,501.60,505.00,482.35,501.80,495.981071428571428571,8400,344,4166241.00,4636,55.19,22.65,0.20
29-May-2017,504.40,504.50,502.30,503.00,503.153439153439153439,1323,76,665672.00,1140,86.17,2.20,-1.40
26-May-2017,503.70,518.00,501.95,504.75,503.900990099009900990,909,77,458046.00,589,64.80,16.05,1.05
25-May-2017,502.70,505.75,501.45,502.50,502.954308093994778067,766,65,385263.00,377,49.22,4.30,-0.20
24-May-2017,503.00,503.75,495.00,499.45,500.053203883495145631,2575,181,1287637.00,1467,56.97,8.75,-3.55
23-May-2017,506.00,508.35,498.85,505.00,502.186594813068373189,2969,133,1490992.00,1815,61.13,9.50,-1.00
22-May-2017,515.00,515.40,502.00,505.35,508.421655387818844351,1921,122,976678.00,1083,56.38,13.40,-9.65
19-May-2017,519.00,519.00,510.40,512.40,512.263738790526557829,4349,120,2227835.00,3675,84.50,8.60,-6.60
18-May-2017,527.00,530.05,514.05,515.55,519.464931308749096167,1383,102,718420.00,676,48.88,16.00,-11.45
17-May-2017,534.00,534.00,524.35,525.75,529.127025843188786684,2283,119,1207997.00,1444,63.25,9.65,-8.25
16-May-2017,532.30,541.00,532.30,537.60,538.190578158458244111,1401,90,754005.00,784,55.96,8.70,5.30
15-May-2017,532.00,535.00,526.00,533.00,532.992691352142395262,117532,120,62643697.00,116572,99.18,9.00,1.00
12-May-2017,535.00,535.50,527.00,528.70,530.918155619596541786,1735,220,921143.00,1058,60.98,8.50,-6.30
11-May-2017,536.15,543.00,528.15,532.80,535.335261875761266747,3284,239,1758041.00,1336,40.68,14.85,-3.35
10-May-2017,538.00,555.00,533.50,535.65,544.428994796725835091,161629,722,87995514.00,77491,47.94,21.50,-2.35
9-May-2017,532.00,542.15,528.00,532.05,534.540163540163540163,2079,181,1111309.00,734,35.31,14.15,0.05
8-May-2017,530.90,548.10,520.00,536.90,536.347954657466732380,16232,885,8706000.00,3109,19.15,28.10,6.00
5-May-2017,528.00,528.00,505.75,513.05,512.855387803433984606,6756,508,3464851.00,2635,39.00,22.25,-14.95
4-May-2017,542.00,545.00,525.00,526.75,532.168370944992947813,5672,656,3018459.00,2955,52.10,20.00,-15.25
3-May-2017,564.40,564.40,542.50,544.35,549.263987566607460035,4504,381,2473885.00,2011,44.65,21.90,-20.05
2-May-2017,547.65,563.30,547.00,557.95,555.807201700770661706,7526,594,4183005.00,2968,39.44,16.30,10.30
28-April-2017,538.45,558.95,538.45,546.65,548.027861536605958268,16582,1081,9087398.00,5831,35.16,20.50,8.20
27-April-2017,535.00,540.00,531.00,538.30,537.306616693094997837,6937,558,3727296.00,4149,59.81,9.00,3.30
26-April-2017,537.50,542.00,528.35,532.45,536.112862318840579710,5520,608,2959343.00,2791,50.56,13.65,-5.05
25-April-2017,541.50,548.10,532.15,535.50,537.970577884141620328,14207,1020,7642948.00,7017,49.39,15.95,-6.00
24-April-2017,524.00,545.00,523.55,541.50,539.115392561983471074,38720,2120,20874548.00,15523,40.09,21.45,17.50
21-April-2017,505.50,528.00,481.85,524.15,512.651936981828205508,94322,3631,48354356.00,41885,44.41,46.15,18.65
20-April-2017,500.00,510.00,490.80,502.80,502.969550688830024180,796931,2009,400832027.00,755325,94.78,19.20,2.80
19-April-2017,489.00,498.00,484.00,494.90,492.146966731898238747,10220,496,5029742.00,5448,53.31,14.00,5.90
18-April-2017,492.65,493.00,485.55,486.80,489.530845905172413793,7424,368,3634277.00,3988,53.72,7.45,-5.85
17-April-2017,479.85,490.00,479.00,482.15,482.971828322934392134,5289,221,2554438.00,3305,62.49,11.00,2.30
13-April-2017,481.00,483.60,478.20,479.85,481.151327700663850331,6628,252,3189071.00,3665,55.30,5.40,-1.15
12-April-2017,497.20,501.75,477.40,480.80,487.123120630176914420,54207,1812,26405483.00,15265,28.16,24.35,-16.40
11-April-2017,472.00,477.05,467.00,470.80,470.930002536139994927,11829,384,5570631.00,6922,58.52,10.05,-1.20
10-April-2017,480.00,483.00,469.00,473.05,475.132299322877481335,51837,372,24629433.00,47817,92.24,14.00,-6.95
7-April-2017,485.00,485.00,474.00,479.75,478.281003584229390681,5580,318,2668808.00,3010,53.94,11.00,-5.25
6-April-2017,488.00,492.45,485.00,487.90,488.579001810188776829,3867,306,1889335.00,1641,42.44,7.45,-0.10
5-April-2017,499.00,509.00,484.10,487.90,492.965462322533673097,43952,1808,21666818.00,12026,27.36,24.90,-11.10
3-April-2017,471.00,473.00,459.00,466.55,467.494509151414309484,3005,163,1404821.00,1337,44.49,14.00,-4.45
31-March-2017,475.00,475.00,462.70,468.75,469.356060606060606060,3036,187,1424965.00,1482,48.81,12.30,-6.25
30-March-2017,475.00,480.20,473.00,474.35,475.754798146922567835,3022,167,1437731.00,1734,57.38,7.20,-0.65
29-March-2017,472.15,477.15,470.10,472.40,473.814747105423522242,1641,104,777530.00,1097,66.85,7.05,0.25
28-March-2017,477.50,478.00,468.15,472.15,473.662298987492555092,1679,166,795279.00,487,29.01,9.85,-5.35
27-March-2017,470.65,477.95,470.60,473.90,473.762317271250676773,1847,135,875039.00,864,46.78,7.35,3.25
24-March-2017,471.00,478.00,465.05,472.65,471.613985218874360432,3518,257,1659138.00,1552,44.12,12.95,1.65
23-March-2017,469.00,475.00,468.20,473.50,473.146989374262101534,1694,152,801511.00,921,54.37,6.80,4.50
22-March-2017,471.00,471.95,469.00,470.75,470.762857142857142857,700,49,329534.00,355,50.71,2.95,-0.25
21-March-2017,475.05,485.85,471.00,474.95,476.082470669427191166,2898,191,1379687.00,769,26.54,14.85,-0.10
20-March-2017,463.00,489.85,455.25,481.30,477.215810571455206488,10727,677,5119094.00,3122,29.10,34.60,18.30
17-March-2017,465.65,465.75,461.10,463.15,464.453603976801988400,2414,120,1121191.00,1419,58.78,4.65,-2.50
16-March-2017,467.00,469.80,465.00,465.65,467.019093078758949880,4190,254,1956810.00,2923,69.76,4.80,-1.35
15-March-2017,469.00,469.00,461.40,463.00,464.043974871501998857,3502,210,1625082.00,2370,67.68,7.60,-6.00
14-March-2017,471.00,473.00,460.00,466.45,465.947647448641484426,3018,260,1406230.00,1675,55.50,13.00,-4.55
10-March-2017,468.00,469.90,465.10,466.55,467.417522245037645448,1461,105,682897.00,724,49.56,4.80,-1.45
9-March-2017,465.75,477.00,451.25,465.90,468.347820577800304105,7892,398,3696201.00,4372,55.40,25.75,0.15
8-March-2017,471.00,471.50,463.45,465.20,468.499476439790575916,955,83,447417.00,592,61.99,8.05,-5.80
7-March-2017,473.00,479.30,468.00,471.30,471.521594684385382059,4816,329,2270848.00,1766,36.67,11.30,-1.70
6-March-2017,470.00,472.00,465.20,468.00,468.601579325197415649,1393,117,652762.00,721,51.76,6.80,-2.00
3-March-2017,471.00,472.00,435.05,469.70,469.121013543031891655,2289,198,1073818.00,1189,51.94,36.95,-1.30
2-March-2017,479.00,480.35,470.95,473.80,474.359369401648154783,2791,212,1323937.00,2070,74.17,9.40,-5.20
1-March-2017,480.00,483.90,476.90,479.25,480.710919088766692851,1273,98,611945.00,752,59.07,7.00,-0.75
28-February-2017,475.00,482.30,473.60,480.90,479.173393739703459637,2428,193,1163433.00,1628,67.05,8.70,5.90
27-February-2017,471.00,478.00,468.15,475.65,471.861476952022577610,4252,355,2006355.00,2871,67.52,9.85,4.65
23-February-2017,475.00,476.00,469.00,471.75,473.478523895946763460,1653,92,782660.00,983,59.47,7.00,-3.25
22-February-2017,476.00,476.00,472.45,473.90,473.974446337308347529,2348,285,1112892.00,1264,53.83,3.55,-2.10
21-February-2017,469.00,489.85,469.00,474.50,480.507942354620378470,21719,1129,10436152.00,4362,20.08,20.85,5.50
20-February-2017,469.00,473.00,469.00,470.40,471.444557477110885045,983,137,463430.00,554,56.36,4.00,1.40
17-February-2017,467.80,472.05,467.80,469.40,470.168219023426474738,3543,174,1665806.00,1581,44.62,4.25,1.60
16-February-2017,470.00,475.25,465.40,468.95,470.850699067909454061,6008,324,2828871.00,2034,33.85,9.85,-1.05
15-February-2017,464.40,467.95,463.30,466.05,464.928542591844973758,2477,163,1151628.00,1100,44.41,4.65,1.65
14-February-2017,468.10,477.30,458.00,465.25,468.062417232561683968,295255,1107,138197769.00,279295,94.59,19.30,-2.85
13-February-2017,468.00,469.35,462.00,466.20,465.975883476599808978,4188,281,1951507.00,2005,47.87,7.35,-1.80
10-February-2017,466.00,467.50,462.00,465.75,464.872777307366638441,4724,235,2196059.00,3089,65.39,5.50,-0.25
9-February-2017,466.20,468.65,462.50,465.40,465.520093185789167152,1717,95,799298.00,858,49.97,6.15,-0.80
8-February-2017,469.25,469.25,460.00,462.55,462.153357531760435571,2204,116,1018586.00,1544,70.05,9.25,-6.70
7-February-2017,465.25,469.35,462.20,464.65,465.326740506329113924,3792,199,1764519.00,1405,37.05,7.15,-0.60
6-February-2017,456.90,497.90,456.90,467.75,458.145686846025272005,604859,2073,277113542.00,567762,93.87,41.00,10.85
3-February-2017,457.25,459.00,454.45,456.40,456.934041363890441587,1789,145,817455.00,973,54.39,4.55,-0.85
2-February-2017,447.00,456.00,443.80,452.25,450.038780487804878048,4100,397,1845159.00,1773,43.24,12.20,5.25
1-February-2017,457.95,461.75,442.00,452.20,449.964285714285714285,4956,419,2230023.00,2966,59.85,19.75,-5.75
31-January-2017,466.50,469.25,458.85,461.55,462.557561408700799052,3379,176,1562982.00,1354,40.07,10.40,-4.95
30-January-2017,469.00,472.40,467.20,467.65,469.925638179800221975,1802,182,846806.00,891,49.45,5.20,-1.35
27-January-2017,471.15,474.85,466.30,468.15,469.027645051194539249,2930,196,1374251.00,1270,43.34,8.55,-3.00
25-January-2017,472.45,479.20,469.60,471.45,474.082888996606883179,4126,306,1956066.00,1828,44.30,9.60,-1.00
24-January-2017,469.00,492.60,468.05,474.45,482.020087069426411059,13093,1034,6311089.00,3578,27.33,24.55,5.45
23-January-2017,461.20,471.95,459.20,465.95,464.211519607843137254,4080,306,1893983.00,2003,49.09,12.75,4.75
20-January-2017,475.10,475.10,463.50,466.95,466.552064896755162241,6780,496,3163223.00,2569,37.89,11.60,-8.15
19-January-2017,483.00,483.00,470.10,477.40,476.933511974543627533,5971,399,2847770.00,1715,28.72,12.90,-5.60
18-January-2017,493.00,495.00,477.00,478.55,481.909330985915492957,2272,195,1094898.00,1353,59.55,18.00,-14.45
17-January-2017,499.00,499.00,482.75,488.75,491.417327138562448756,3659,563,1798096.00,1703,46.54,16.25,-10.25
16-January-2017,506.00,508.00,492.05,494.70,498.574513463076512929,3751,231,1870153.00,2278,60.73,15.95,-11.30
13-January-2017,499.00,506.60,494.30,501.60,500.500184365781710914,37968,792,19002991.00,28275,74.47,12.30,2.60
12-January-2017,493.00,544.00,493.00,498.85,511.625126841516617164,135011,6094,69075020.00,22307,16.52,51.00,5.85
11-January-2017,489.00,494.40,487.00,492.10,490.238866396761133603,1235,111,605445.00,595,48.18,7.40,3.10
10-January-2017,489.25,502.30,486.45,489.85,492.249705535924617196,2547,323,1253760.00,1366,53.63,15.85,0.60
9-January-2017,490.00,491.00,483.00,485.30,486.286492374727668845,918,125,446411.00,549,59.80,8.00,-4.70
6-January-2017,495.00,496.00,484.10,486.75,488.002976190476190476,1008,107,491907.00,452,44.84,11.90,-8.25
5-January-2017,500.00,500.00,481.00,492.45,491.413771118903410902,3137,217,1541565.00,1552,49.47,19.00,-7.55
4-January-2017,493.40,499.00,490.00,493.95,494.672869735553379040,1021,99,505061.00,529,51.81,9.00,0.55
3-January-2017,491.00,496.00,491.00,491.60,492.660450660450660450,1287,72,634054.00,883,68.61,5.00,0.60
2-January-2017,506.35,514.95,489.15,490.80,495.348085529587270014,2011,221,996145.00,975,48.48,25.80,-15.55
30-December-2016,491.00,508.00,482.00,499.30,493.841740226986128625,6344,514,3132932.00,3145,49.57,26.00,8.30
29-December-2016,486.00,504.00,480.50,491.95,485.751789976133651551,1676,149,814120.00,721,43.02,23.50,5.95
28-December-2016,475.00,496.50,475.00,486.95,485.768028240040342914,1983,149,963278.00,666,33.59,21.50,11.95
27-December-2016,482.20,482.20,475.05,479.05,478.728339350180505415,1108,93,530431.00,806,72.74,7.15,-3.15
26-December-2016,486.00,487.00,475.00,479.00,480.087128712871287128,505,129,242444.00,299,59.21,12.00,-7.00
23-December-2016,487.20,488.45,483.00,484.80,484.491561181434599156,474,83,229649.00,278,58.65,5.45,-2.40
22-December-2016,492.50,492.50,468.00,483.45,478.092608326253186066,1177,152,562715.00,493,41.89,24.50,-9.05
21-December-2016,496.00,501.00,487.30,490.60,495.196838539706435829,2657,222,1315738.00,1100,41.40,13.70,-5.40
20-December-2016,510.00,511.00,490.30,494.80,496.371138324519899805,7186,477,3566923.00,3969,55.23,20.70,-15.20
19-December-2016,512.00,513.95,506.00,507.60,508.340236686390532544,338,49,171819.00,234,69.23,7.95,-4.40
16-December-2016,510.70,514.80,502.15,510.00,509.537775133848899464,1681,127,856533.00,1093,65.02,12.65,-0.70
15-December-2016,508.00,513.30,503.50,510.60,511.603354978354978354,1848,71,945443.00,1490,80.63,9.80,2.60
14-December-2016,506.00,517.00,502.50,506.85,509.678899082568807339,3161,285,1611095.00,1585,50.14,14.50,0.85
13-December-2016,502.00,517.05,500.00,501.50,508.394403594771241830,4896,376,2489099.00,1494,30.51,17.05,-0.50
12-December-2016,504.75,516.00,501.05,504.20,510.015508684863523573,3224,291,1644290.00,574,17.80,14.95,-0.55
9-December-2016,513.70,514.50,496.00,503.35,507.357835630423685553,1959,122,993914.00,1110,56.66,18.50,-10.35
8-December-2016,505.00,514.70,496.10,510.95,509.516691794098643118,4643,295,2365686.00,2109,45.42,18.60,5.95
7-December-2016,496.00,504.00,496.00,500.70,500.232891832229580573,906,89,453211.00,602,66.45,8.00,4.70
6-December-2016,497.40,500.00,496.00,497.50,497.396366639141205615,1211,39,602347.00,803,66.31,4.00,0.10
5-December-2016,490.70,498.40,490.00,496.75,494.613798906184265881,2377,72,1175697.00,2055,86.45,8.40,6.05
2-December-2016,492.85,497.30,491.25,494.55,493.966151056935658077,207392,227,102444628.00,205807,99.24,6.05,1.70
1-December-2016,504.00,504.85,484.05,492.40,497.417360806663743971,2281,199,1134609.00,982,43.05,20.80,-11.60
30-November-2016,490.00,499.00,486.00,496.85,495.047821969696969696,2112,199,1045541.00,1323,62.64,13.00,6.85
29-November-2016,493.00,494.80,485.00,491.10,489.906250000000000000,1440,168,705465.00,811,56.32,9.80,-1.90
28-November-2016,493.00,511.00,485.65,495.50,500.517799352750809061,2472,236,1237280.00,1059,42.84,25.35,2.50
25-November-2016,495.00,497.90,480.00,491.80,491.056467181467181467,2072,185,1017469.00,643,31.03,17.90,-3.20
24-November-2016,490.00,499.60,483.05,488.25,490.097931034482758620,725,78,355321.00,256,35.31,16.55,-1.75
23-November-2016,500.00,500.00,478.00,485.95,483.803716987283990870,3067,391,1483826.00,1846,60.19,22.00,-14.05
22-November-2016,484.00,499.95,479.50,497.80,488.815293205889950917,3871,468,1892204.00,2553,65.95,20.45,13.80
21-November-2016,483.00,486.00,472.90,478.40,477.143843080276062477,2753,248,1313577.00,2097,76.17,13.10,-4.60
18-November-2016,469.90,485.00,469.65,480.70,473.848367029548989113,2572,395,1218738.00,2148,83.51,15.35,10.80
17-November-2016,465.65,485.00,465.00,468.90,470.011982596564240195,169162,203,79508167.00,168171,99.41,20.00,3.25
16-November-2016,463.80,475.35,453.85,469.75,466.200287494010541447,2087,201,972960.00,1243,59.56,21.50,5.95
15-November-2016,459.00,462.20,442.80,460.45,453.167690639681966028,2767,217,1253915.00,1681,60.75,19.40,1.45
11-November-2016,455.00,463.70,454.35,456.40,456.231988472622478386,1388,139,633250.00,810,58.36,9.35,1.40
10-November-2016,459.00,475.00,455.55,459.65,464.355058535733007164,11446,493,5315008.00,5004,43.72,19.45,0.65
9-November-2016,448.00,469.00,416.05,454.35,448.568223323767284111,3833,333,1719362.00,1720,44.87,52.95,6.35
8-November-2016,464.00,464.25,457.05,458.65,460.154536390827517447,3009,175,1384605.00,1837,61.05,7.20,-5.35
7-November-2016,469.00,494.55,456.00,459.30,468.989860068951531129,14793,1193,6937767.00,6019,40.69,38.55,-9.70
